source_id,dedupe_id,retailer,name_raw,brand_raw,price_cents,sku,dimension,canonical_name,canonical_brand,cluster_confidence,decision,explanation
1626,prod_bdf3f54642b2,amazon_br,"Dove Óleo de Banho Hidratação Intensa e Limpeza Delicada, Glicerinado com 96% Ingredientes de Origem Natural 240 ml",unilever,3290,B0DC74428B,240ml,"Dove Óleo de Banho Hidratação Intensa e Limpeza Delicada, Glicerinado com 96% Ingredientes de Origem Natural 240 ml",unilever,1.0,singleton,
1627,prod_3c7bf807f29c,amazon_br,"NIVEA Hidratante para Banho Milk 250ml - Hidrata profundamente a pele durante o banho, é rapidamente absorvido pela pele molhada e não precisa aplicar outro hidratante depois do banho",nivea,2081,B079VTMGTH,250ml,"NIVEA Hidratante para Banho Milk 250ml - Hidrata profundamente a pele durante o banho, é rapidamente absorvido pela pele molhada e não precisa aplicar outro hidratante depois do banho",nivea,1.0,singleton,
1628,prod_b26ad862c552,amazon_br,Marco Boni Toucas De Plástico Para Banho 8464 Cores Sortidas 2 Unidades,marco boni,558,B07KFZQBQZ,,Marco Boni Toucas De Plástico Para Banho 8464 Cores Sortidas 2 Unidades,marco boni,1.0,singleton,
1629,prod_b338563109f2,amazon_br,Escova de Banho com Cerdas Macias e Cabo Longo 40cm – Limpeza Suave e Alcance das Costas,genérico,1508,B0FSMZ21DT,,Escova de Banho com Cerdas Macias e Cabo Longo 40cm – Limpeza Suave e Alcance das Costas,genérico,1.0,singleton,
66972,prod_1c75b4fbb31a,mercadolivre,Blush Baked Marble Bloom Silk Skin - Ruby Rose Tom Da Maquiagem Midnight Mauve,Ruby Rose,2990,,,Blush Baked Marble Bloom Silk Skin - Ruby Rose Tom Da Maquiagem Midnight Mauve,Ruby Rose,1.0,singleton,
1630,prod_f754e904dfc7,amazon_br,"Ponjita, 3M, Esponja para Banho, Espuma Abundante",3m,969,B0855Z4ZCG,,"Ponjita, 3M, Esponja para Banho, Espuma Abundante",3m,1.0,singleton,
1631,prod_5053478148a3,amazon_br,"NIVEA Sabonete em Barra Creme Care Promo 6 un. 90g - Limpa e deixa a pele macia mesmo após o banho, com glicerina, fragrância NIVEA Creme e o exclusivo ingrediente Eucerit",nivea,1614,B08VGBZGWV,90g,"NIVEA Sabonete em Barra Creme Care Promo 6 un. 90g - Limpa e deixa a pele macia mesmo após o banho, com glicerina, fragrância NIVEA Creme e o exclusivo ingrediente Eucerit",nivea,1.0,singleton,
1632,prod_793fb87490c3,amazon_br,VULT HIDRATANTE DE BANHO GLICERINA 200ML,vult,1605,B0C2Z7YJPH,200ml,VULT HIDRATANTE DE BANHO GLICERINA 200ML,vult,1.0,singleton,
1633,prod_5db69f242f38,amazon_br,Bonitta Esponja Para Banho 583Bt Cores Sortidas 1 Unidade,florence,999,B07KFZFSCS,,Bonitta Esponja Para Banho 583Bt Cores Sortidas 1 Unidade,florence,1.0,singleton,
1644,prod_cbf641003962,amazon_br,Escova de Banho Para as Costas Banho Relaxante Cerdas Macias Cabo Longo 40cm,genérico,1882,B0FL1HJMFF,,Escova de Banho Para as Costas Banho Relaxante Cerdas Macias Cabo Longo 40cm,genérico,1.0,singleton,
1634,prod_85755d7d0254,amazon_br,"Johnson's Baby Sabonete Líquido Relaxante Hora do Sono, 400ml",johnson's baby,2511,B07DHRS6RN,400ml,"Johnson's Baby Sabonete Líquido Relaxante Hora do Sono, 400ml",johnson's baby,1.0,singleton,
1635,prod_cf14339b64cc,amazon_br,Ricca Esponja Para Banho Transparente Beliz//Kess,beliz/ricca/kess (,1414,B07HDD5BDP,,Ricca Esponja Para Banho Transparente Beliz//Kess,beliz/ricca/kess (,1.0,singleton,
1636,prod_85d0662ad582,amazon_br,ISDIN Sabonete Líquido Corporal Ureadin Bath Gel - 424g,isdin,5381,B079VTG76B,424g,ISDIN Sabonete Líquido Corporal Ureadin Bath Gel - 424g,isdin,1.0,singleton,
1637,prod_3d4bce24d3e7,amazon_br,"Esponja Loofah preta, esfoliante corporal de esponja de banho",generic,,B0DNMKP4HQ,,"Esponja Loofah preta, esfoliante corporal de esponja de banho",generic,1.0,singleton,
1638,prod_db0477132b98,amazon_br,RICCA ESCOVA FLEX CANDY MENTA,ricca,3270,B0DWPTBKJ6,,RICCA ESCOVA FLEX CANDY MENTA,ricca,1.0,singleton,
66973,prod_1953e22bde7e,mercadolivre,Kit 2 Lip Gloss Silk Skin Dreamy Lips - Ruby Rose,Ruby Rose,3690,,,Kit 2 Lip Gloss Silk Skin Dreamy Lips - Ruby Rose,Ruby Rose,1.0,singleton,
1639,prod_f7b4fcd14046,amazon_br,Touca De Banho Plastica Lisa Ricca 1Unid,belliz,438,B09N9YW4TQ,,Touca De Banho Plastica Lisa Ricca 1Unid,belliz,1.0,singleton,
1640,prod_89d89e5773c4,amazon_br,Proart Touca De Banho Infantil - Proart,proart,490,B0C29GM9XX,,Proart Touca De Banho Infantil - Proart,proart,1.0,singleton,
1641,prod_de35bd727bde,amazon_br,Sais de Banho Espumante Hibisco Dia a Dia 280g,labotrat,2090,B0FCPGW1N6,280g,Sais de Banho Espumante Hibisco Dia a Dia 280g,labotrat,1.0,singleton,
1642,prod_9be2e9927da4,amazon_br,Palmolive Sabonete Líquido para o Corpo Luminous Oils Sensação Nutritiva 250ml,palmolive,,B08XFQSKYJ,250ml,Palmolive Sabonete Líquido para o Corpo Luminous Oils Sensação Nutritiva 250ml,palmolive,1.0,singleton,
